municipio;pessoas;mortos;feridos_leves;feridos_graves;ignorados;feridos;veiculos;freq;share_tracado_via_tipo_1;share_tracado_via_tipo_2;share_is_night;share_is_weekend;share_is_single_lane;cluster
pau darco;15;1;10;3;1;11;11;7;1;0;0.285714285714286;0.428571428571429;1;5
pauliceia;50;0;49;0;1;18;10;7;0.714285714285714;0.285714285714286;0.285714285714286;0.571428571428571;1;5
pedro avelino;14;2;11;1;0;5;12;7;1;0;0.571428571428571;0.142857142857143;0.857142857142857;5
pojuca;17;0;16;1;0;10;13;7;0.571428571428571;0.428571428571429;0.714285714285714;0.571428571428571;1;5
sao jose do goiabal;13;0;12;1;0;2;13;7;0.571428571428571;0.428571428571429;0.428571428571429;0.285714285714286;1;4
sao paulo do potengi;12;1;10;0;1;3;10;7;0.857142857142857;0.142857142857143;0.285714285714286;0.428571428571429;1;5
sao pedro da serra;13;0;12;0;1;7;10;7;0.142857142857143;0.857142857142857;0.142857142857143;0.571428571428571;1;4
sapezal;14;4;7;3;0;7;9;7;0.571428571428571;0.285714285714286;0.142857142857143;0.142857142857143;1;3
tupanci do sul;16;0;16;0;0;8;12;7;0.571428571428571;0.142857142857143;0.571428571428571;0.428571428571429;1;4
cajueiro da praia;10;2;5;1;2;2;8;6;0.833333333333333;0.166666666666667;0.666666666666667;0.333333333333333;1;5
cerro azul;11;0;10;1;0;4;9;6;0.166666666666667;0.833333333333333;0;0.5;1;4
coracao de jesus;8;0;7;1;0;3;7;6;1;0;0.5;0.333333333333333;1;5
ivai;14;1;12;1;0;7;11;6;1;0;0.5;0.333333333333333;1;5
jacobina;13;3;6;3;1;6;10;6;0.833333333333333;0.166666666666667;0.833333333333333;0.333333333333333;1;5
jeronimo monteiro;8;0;5;3;0;5;8;6;0.833333333333333;0.166666666666667;0.333333333333333;0.333333333333333;1;5
lago verde;8;1;7;0;0;2;6;6;1;0;0.833333333333333;0.666666666666667;0.833333333333333;5
luis gomes;20;4;10;2;4;3;10;6;0.666666666666667;0.333333333333333;0.833333333333333;0.333333333333333;1;5
luiz alves;12;0;12;0;0;1;11;6;0.666666666666667;0.333333333333333;0.5;0.5;0.833333333333333;5
manhumirim;10;1;8;0;1;2;7;6;0.166666666666667;0.833333333333333;0.333333333333333;0.5;1;4
mata grande;10;2;4;1;3;4;7;6;1;0;0.333333333333333;0.833333333333333;1;5
pontalina;12;0;11;0;1;1;8;6;0.666666666666667;0.333333333333333;0.333333333333333;0.666666666666667;0;2
rodolfo fernandes;19;0;17;2;0;10;12;6;0.666666666666667;0.333333333333333;0.166666666666667;0.666666666666667;1;5
santa fe de goias;23;2;12;9;0;14;9;6;0.5;0.5;0.333333333333333;0.5;1;4
sao pedro das missoes;14;2;10;1;1;8;8;6;0.333333333333333;0.666666666666667;0.5;0.666666666666667;1;4
seringueiras;9;1;6;2;0;5;6;6;0.833333333333333;0.166666666666667;0.666666666666667;0.666666666666667;1;5
sertao santana;35;0;32;2;1;27;11;6;0.833333333333333;0.166666666666667;0.333333333333333;0.333333333333333;1;5
sumidouro;9;0;9;0;0;5;6;6;0.333333333333333;0.666666666666667;0.5;0.666666666666667;1;4
tavares;13;1;8;4;0;7;10;6;0.833333333333333;0.166666666666667;0.333333333333333;0.333333333333333;1;5
timbauba dos batistas;13;0;10;3;0;8;7;6;0.5;0.5;0.333333333333333;0.666666666666667;1;4
tucurui;17;7;8;2;0;4;7;6;0.833333333333333;0.166666666666667;0.333333333333333;0.666666666666667;1;5
tufilandia;11;1;8;1;1;3;9;6;1;0;0.5;0.333333333333333;1;5
wagner;13;1;12;0;0;5;6;6;0.333333333333333;0.5;0.5;0.166666666666667;1;4
acarau;15;3;5;4;3;5;10;5;0.8;0;0.8;0.4;0.8;5
alto boa vista;14;3;4;3;4;5;8;5;1;0;0.4;0.8;1;5
amaraji;7;2;3;0;2;1;6;5;0.2;0.8;0.4;0.2;0.4;4
assis brasil;25;3;22;0;0;6;8;5;1;0;0.4;0.8;0.8;5
buenos aires;9;1;5;3;0;4;7;5;0.4;0.6;0.2;0.4;1;4
buique;12;1;8;3;0;4;9;5;0.6;0.2;0.6;0.4;1;5
castro alves;10;0;10;0;0;0;10;5;1;0;0.2;0.2;1;3
crisopolis;12;2;6;3;1;6;11;5;0.8;0.2;1;0.8;1;5
ibirapuita;16;0;9;5;2;10;9;5;1;0;0.4;0.6;0.8;5
ibirataia;16;0;15;0;1;7;9;5;0.4;0.6;0.2;0.6;1;4
itapaci;13;0;12;1;0;7;7;5;0.8;0.2;0.6;0.4;1;5
morro da fumaca;10;0;8;1;1;2;9;5;1;0;0;0.2;0;3
otacilio costa;8;0;8;0;0;2;7;5;0.4;0.6;0.8;0.6;0.8;4
placas;11;0;8;0;3;2;9;5;0.6;0.4;0.4;0.2;1;4
sambaiba;7;0;6;0;1;1;6;5;0.6;0.4;0.2;0.4;1;4
santo amaro do maranhao;9;4;2;3;0;5;5;5;0.8;0.2;0.2;0.6;1;5
santo antonio de goias;7;0;4;1;2;2;6;5;0.6;0.4;0.2;0.4;0;2
sao bento;13;1;9;1;2;5;8;5;1;0;0.8;0.4;1;5
sao jose do vale do rio preto;14;0;13;0;1;7;7;5;0.6;0.4;0.2;0.6;1;4
sao luiz;11;3;6;0;2;5;7;5;0.6;0.2;0.8;0.6;1;5
timbo;9;0;7;2;0;3;8;5;0.8;0.2;0.2;0.2;1;3
acarape;17;0;16;0;1;2;7;4;0.25;0.75;0.25;0.5;1;4
augusto correa;7;0;6;1;0;3;7;4;1;0;0;0.25;1;3
barra funda;7;0;7;0;0;2;7;4;0.25;0.75;0;0.75;1;4
campina da lagoa;6;1;3;1;1;2;6;4;1;0;0.5;0.25;1;5
ceres;12;1;7;4;0;6;5;4;0.75;0.25;0.5;0.25;1;5
chiador;8;0;8;0;0;2;4;4;0.5;0.5;0;0.25;0.5;3
governador eugenio barros;13;1;10;2;0;7;6;4;1;0;0.5;0.5;1;5
independencia;40;3;32;5;0;36;5;4;0.25;0.75;0.25;0.25;0.75;4
macambara;5;1;4;0;0;2;4;4;1;0;0.5;0.5;1;5
moncao;13;1;6;3;3;4;8;4;0.75;0;0.5;0.75;1;5
monte carlo;8;0;7;1;0;4;7;4;0.75;0.25;1;0.5;1;5
primeira cruz;10;2;6;1;1;6;6;4;1;0;0;1;1;5
rio piracicaba;6;0;5;0;1;3;6;4;0.75;0.25;0.5;0.75;1;5
rio rufino;7;0;6;1;0;3;4;4;0;1;0.5;0.5;1;4
santa filomena;10;2;8;0;0;6;4;4;0.5;0.5;0.25;0.75;1;4
santa maria madalena;8;1;5;2;0;3;7;4;0.5;0.5;0;0.25;0.75;3
santo amaro das brotas;8;0;8;0;0;1;8;4;1;0;0.25;0.25;1;3
sao domingos de pombal;5;0;4;1;0;2;5;4;0.75;0.25;0.5;0.75;1;5
sao francisco do guapore;8;0;7;1;0;5;5;4;1;0;1;0.25;1;5
sao jose do inhacora;7;1;5;1;0;3;7;4;0.25;0.5;0.5;1;1;4
serra do navio;10;0;6;4;0;7;5;4;0.25;0.75;0.25;0.5;1;4
sitio do quinto;8;0;7;1;0;3;5;4;1;0;0.75;0.5;1;5
tacaratu;5;0;3;2;0;4;5;4;1;0;0.75;0.75;1;5
tupirama;6;1;4;1;0;4;4;4;0.25;0.5;0.5;0.75;1;4
varginha;6;0;6;0;0;0;6;4;0.25;0.75;0.5;0.25;0.25;4
almino afonso;10;5;1;3;1;3;4;3;0.666666666666667;0.333333333333333;0.333333333333333;0.666666666666667;1;5
alto horizonte;5;2;2;1;0;2;4;3;1;0;0.333333333333333;0.333333333333333;1;5
andre da rocha;4;0;3;1;0;2;3;3;0.333333333333333;0.666666666666667;0.333333333333333;0.333333333333333;1;4
arapoti;5;0;5;0;0;5;3;3;0;1;0.666666666666667;0.333333333333333;1;4
assai;4;0;2;2;0;2;3;3;1;0;0.666666666666667;1;0.666666666666667;5
baixa grande;5;0;3;2;0;3;4;3;1;0;0.333333333333333;0.333333333333333;1;5
barra de sao miguel;4;0;3;0;1;0;4;3;0.666666666666667;0.333333333333333;0.333333333333333;0.333333333333333;1;5
barra do sul;6;0;6;0;0;1;6;3;1;0;0;1;1;5
barreirinhas;11;1;5;3;2;6;5;3;1;0;0.333333333333333;0.333333333333333;1;5
barro preto;8;0;4;4;0;5;5;3;0.333333333333333;0.666666666666667;0.666666666666667;1;1;4
bom lugar;6;0;3;3;0;3;5;3;1;0;0;1;1;5
brejao;6;1;4;1;0;3;5;3;0.666666666666667;0.333333333333333;0;0.666666666666667;1;4
canelinha;6;0;6;0;0;2;5;3;0.666666666666667;0.333333333333333;0.666666666666667;0.333333333333333;0.333333333333333;5
capim;4;0;2;1;1;2;3;3;1;0;0;1;0;2
capoeiras;5;0;4;1;0;2;5;3;0.666666666666667;0.333333333333333;0.333333333333333;0.666666666666667;1;5
celso ramos;5;0;0;2;3;2;5;3;1;0;1;1;1;5
cruzilia;10;0;10;0;0;5;5;3;0.333333333333333;0.666666666666667;0.333333333333333;0.666666666666667;1;4
diamante do sul;6;0;6;0;0;2;6;3;0.333333333333333;0.666666666666667;0.666666666666667;0.333333333333333;1;4
formigueiro;8;0;8;0;0;3;4;3;0.333333333333333;0.666666666666667;0.666666666666667;0.333333333333333;0.666666666666667;4
ipiranga do sul;5;0;5;0;0;3;4;3;0.333333333333333;0.666666666666667;0;0;1;3
itacare;6;1;3;0;2;0;5;3;0.666666666666667;0.333333333333333;0.333333333333333;0.666666666666667;1;5
labrea;29;3;1;5;20;5;4;3;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;0.666666666666667;4
lafaiete coutinho;5;0;3;1;1;1;5;3;0.333333333333333;0.666666666666667;0.333333333333333;0.666666666666667;1;4
normandia;9;0;7;0;2;4;3;3;1;0;0;0.333333333333333;1;3
nova aurora;8;0;4;4;0;6;6;3;0.666666666666667;0.333333333333333;0.333333333333333;0;1;3
nova brasilandia;8;0;8;0;0;4;6;3;0.666666666666667;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;2
nova marilandia;4;0;3;0;1;2;4;3;0.666666666666667;0.333333333333333;0;0.333333333333333;1;3
palmas;7;0;5;2;0;2;5;3;0.666666666666667;0.333333333333333;0;0.666666666666667;0.666666666666667;4
pedro afonso;6;0;3;2;1;3;6;3;0.666666666666667;0;0.666666666666667;0.333333333333333;1;5
pedro leopoldo;8;1;6;1;0;2;4;3;0.333333333333333;0.666666666666667;0.666666666666667;0.333333333333333;0;2
planaltina;4;0;3;1;0;2;4;3;1;0;0.333333333333333;0;0;3
poco dantas;5;1;1;2;1;2;5;3;0.666666666666667;0.333333333333333;0.666666666666667;1;1;5
presidente olegario;4;0;4;0;0;2;4;3;0;1;0.333333333333333;0.333333333333333;1;4
quatro irmaos;7;1;5;1;0;1;4;3;1;0;0;0.333333333333333;1;3
rio preto da eva;5;0;5;0;0;3;4;3;1;0;0.333333333333333;0;1;3
santa carmem;7;0;6;1;0;2;3;3;0.666666666666667;0.333333333333333;0.333333333333333;0.666666666666667;1;5
santana dos garrotes;6;2;2;2;0;3;3;3;0.666666666666667;0.333333333333333;0;0.333333333333333;1;3
santo antonio do rio abaixo;3;0;3;0;0;1;3;3;0.333333333333333;0.666666666666667;0.666666666666667;1;1;4
sao felix do araguaia;4;0;3;1;0;2;3;3;0.666666666666667;0;0.333333333333333;0.666666666666667;1;5
sao jose de piranhas;9;0;5;2;2;6;7;3;1;0;0.666666666666667;0.333333333333333;1;5
sao jose do ouro;7;0;7;0;0;2;3;3;0.333333333333333;0.666666666666667;0.333333333333333;0.333333333333333;1;4
sao raimundo nonato;44;3;35;5;1;40;5;3;0.666666666666667;0.333333333333333;1;0;1;5
satiro dias;4;1;3;0;0;0;4;3;1;0;0.666666666666667;0.666666666666667;1;5
senador georgino avelino;4;0;4;0;0;2;3;3;0.666666666666667;0.333333333333333;0.333333333333333;0.333333333333333;0.333333333333333;2
simplicio mendes;6;0;5;0;1;2;5;3;0.333333333333333;0.666666666666667;0;0.666666666666667;1;4
taio;6;0;5;1;0;2;4;3;0.666666666666667;0.333333333333333;0;0.333333333333333;0.666666666666667;3
theobroma;6;1;3;1;1;3;5;3;1;0;0.666666666666667;0.666666666666667;1;5
uaua;6;3;0;0;3;0;3;3;1;0;1;1;1;5
utinga;8;0;8;0;0;5;3;3;0.666666666666667;0.333333333333333;0.333333333333333;0.333333333333333;1;5
abatia;4;0;3;0;1;2;4;2;1;0;0;1;1;5
agua fria de goias;4;0;4;0;0;4;2;2;0.5;0.5;0.5;0.5;0;2
amparo de sao francisco;6;0;5;1;0;1;5;2;0.5;0.5;0.5;0.5;1;4
anaurilandia;2;1;0;0;1;0;2;2;0;1;0;0.5;1;4
arame;4;0;4;0;0;0;4;2;1;0;0.5;0.5;1;5
aroeiras;3;0;2;1;0;2;2;2;0.5;0.5;0;0.5;1;4
assuncao do piaui;8;0;8;0;0;8;2;2;1;0;0;0.5;1;5
barao do triunfo;4;0;4;0;0;0;2;2;1;0;1;0.5;0.5;5
barra;6;0;6;0;0;0;2;2;1;0;0.5;0.5;1;5
boa esperanca;2;0;2;0;0;1;2;2;1;0;0;0.5;1;5
bom jesus do itabapoana;4;0;4;0;0;2;3;2;0;1;1;0;1;4
brusque;4;0;4;0;0;1;4;2;0.5;0.5;0.5;0.5;1;4
cafelandia;4;0;4;0;0;1;4;2;1;0;0;0;1;3
camacari;2;0;2;0;0;1;2;2;1;0;1;0;0;2
camaragibe;2;0;2;0;0;0;2;2;0.5;0.5;0.5;0;0;3
casa nova;3;0;3;0;0;1;3;2;1;0;0;0.5;1;5
corguinho;3;0;1;2;0;3;2;2;1;0;0.5;1;1;5
cotegipe;4;0;4;0;0;0;2;2;1;0;0;1;1;5
cruzeiro do sul;5;0;1;4;0;4;2;2;0.5;0.5;0;0;1;3
cunha;2;0;1;1;0;2;2;2;0.5;0;1;0;0;2
divinopolis;3;0;3;0;0;0;3;2;0.5;0.5;0;1;0;2
dores do rio preto;3;1;2;0;0;1;3;2;0.5;0.5;0.5;0;1;3
erebango;4;0;4;0;0;1;4;2;0;1;0;1;1;4
gaurama;5;0;5;0;0;3;4;2;0.5;0.5;0;0;1;3
ibiai;2;0;2;0;0;1;2;2;1;0;1;1;1;5
ibicarai;2;0;2;0;0;1;2;2;0;1;0;0.5;1;4
itaquitinga;4;0;3;1;0;3;3;2;1;0;0;1;1;5
itauna;3;0;3;0;0;1;3;2;0.5;0.5;0;0;0;3
ituporanga;2;0;2;0;0;0;2;2;1;0;0;0;0.5;3
jabora;2;0;2;0;0;0;2;2;1;0;0.5;0;1;3
jacareacanga;4;0;4;0;0;0;2;2;0;1;0;0.5;1;4
jaguaruana;4;0;4;0;0;1;3;2;0.5;0.5;0;0;1;3
joao costa;13;2;8;3;0;10;3;2;0.5;0.5;0;0;1;3
joca claudino;2;2;0;0;0;0;2;2;0;0.5;1;0;1;4
luislandia;3;0;3;0;0;1;2;2;0;1;1;0.5;1;4
mansidao;7;2;4;1;0;3;3;2;1;0;0.5;0;1;3
matriz de camaragibe;3;0;2;0;1;0;3;2;1;0;0.5;0.5;1;5
nova maringa;6;0;5;1;0;4;4;2;1;0;0.5;0;1;3
novo santo antonio;4;0;4;0;0;0;4;2;1;0;0;0;1;3
osasco;3;0;2;0;1;1;3;2;1;0;0.5;0;0;3
paraiso do sul;5;0;4;1;0;2;4;2;1;0;0.5;1;0;2
passa quatro;2;0;2;0;0;0;2;2;0;1;0.5;0.5;0.5;4
piuma;5;0;5;0;0;2;4;2;0;1;0;1;1;4
pomerode;4;0;4;0;0;0;4;2;0.5;0.5;0;0;1;3
pompeu;2;0;1;1;0;2;2;2;1;0;1;0.5;1;5
porto alegre do norte;14;0;14;0;0;2;2;2;1;0;0.5;0.5;1;5
puxinana;3;0;2;1;0;2;3;2;1;0;0;0.5;1;5
remanso;3;0;0;1;2;1;3;2;1;0;0.5;0;1;3
ribeira do piaui;2;0;2;0;0;0;2;2;1;0;1;0.5;1;5
roncador;8;2;4;2;0;6;2;2;1;0;0;1;1;5
rubelita;5;0;5;0;0;3;3;2;0.5;0.5;0.5;0;1;3
santa luzia do norte;4;0;3;1;0;1;4;2;0;1;0;0.5;1;4
santa maria do oeste;3;0;3;0;0;1;3;2;1;0;0.5;0.5;1;5
santana de pirapama;6;0;5;1;0;2;4;2;1;0;0.5;1;0;2
santana do matos;4;0;4;0;0;1;4;2;0.5;0.5;0;1;1;4
sao fernando;4;0;1;1;2;1;3;2;0.5;0;0.5;0.5;1;4
sao francisco de assis do piaui;2;0;2;0;0;0;2;2;0.5;0.5;0.5;0.5;1;4
sao joao da baliza;5;1;4;0;0;2;2;2;1;0;1;1;1;5
sao joao nepomuceno;2;0;2;0;0;1;2;2;0;1;0.5;1;0.5;4
sao miguel da baixa grande;4;0;1;3;0;3;3;2;1;0;0.5;0.5;1;5
sao miguel das matas;5;0;5;0;0;1;3;2;0.5;0.5;0;0.5;1;4
sebastiao leal;5;0;3;2;0;3;4;2;1;0;0;1;1;5
senador pompeu;5;2;1;2;0;3;2;2;0;1;1;1;1;4
serrinha dos pintos;6;1;3;1;1;4;4;2;1;0;0.5;0;0.5;3
sertanopolis;3;0;2;0;1;1;3;2;0.5;0.5;0.5;0.5;0;2
solonopole;8;2;5;1;0;5;4;2;0.5;0;1;0.5;1;5
sucupira;4;1;2;1;0;2;3;2;1;0;0;1;1;5
tangara da serra;3;0;1;1;1;1;3;2;1;0;0.5;1;1;5
taquarana;7;0;2;2;3;4;3;2;0;1;0.5;0.5;0.5;4
telemaco borba;4;0;4;0;0;2;3;2;1;0;0.5;0;0.5;3
teutonia;4;0;4;0;0;1;4;2;1;0;0;0;0.5;3
vargem alta;4;0;4;0;0;0;4;2;1;0;0.5;0.5;1;5
videira;3;0;3;0;0;0;3;2;1;0;0.5;0.5;0;2
abreulandia;1;0;1;0;0;0;1;1;1;0;0;0;1;3
afonso claudio;1;0;1;0;0;1;1;1;1;0;0;0;1;3
aiquara;1;0;1;0;0;1;1;1;1;0;0;1;1;5
alcobaca;2;0;1;1;0;1;2;1;1;0;1;1;1;5
altinho;2;0;1;0;1;0;2;1;0;1;1;0;1;4
amapa do maranhao;1;0;1;0;0;0;1;1;1;0;0;1;1;5
amaralina;3;0;3;0;0;2;1;1;1;0;1;1;1;5
amargosa;3;0;3;0;0;2;2;1;0;1;1;1;1;4
anajas;2;0;1;0;1;1;2;1;1;0;0;0;0;3
angical;6;0;5;0;1;0;2;1;1;0;0;1;1;5
apiaca;1;0;1;0;0;0;1;1;0;1;1;0;1;4
apui;1;0;1;0;0;0;1;1;1;0;0;1;1;5
aquidaba;3;0;3;0;0;0;1;1;0;1;1;1;1;4
aragoiania;2;0;2;0;0;0;2;1;1;0;0;0;0;3
araguaiana;1;1;0;0;0;0;1;1;0;1;0;0;1;3
arapiraca;1;0;1;0;0;0;1;1;1;0;1;1;1;5
arapua;2;0;2;0;0;2;1;1;0;0;1;0;1;4
araruama;1;0;1;0;0;1;1;1;1;0;0;1;0;2
arinos;1;0;1;0;0;0;1;1;0;1;1;1;1;4
ataleia;1;0;1;0;0;1;1;1;1;0;1;1;1;5
aurora;24;0;24;0;0;0;2;1;1;0;0;0;1;3
banabuiu;1;0;1;0;0;0;1;1;0;1;1;1;1;4
bandeira;1;0;0;1;0;1;1;1;1;0;1;1;1;5
barbosa ferraz;3;0;2;1;0;1;2;1;1;0;1;0;1;5
barra do choca;2;0;2;0;0;0;2;1;1;0;0;0;1;3
barra do mendes;3;0;3;0;0;3;1;1;1;0;1;1;1;5
barueri;2;0;1;0;1;0;2;1;1;0;1;1;0;2
batalha;1;0;1;0;0;0;1;1;1;0;1;1;1;5
bela vista do toldo;1;0;1;0;0;1;1;1;1;0;1;0;1;5
belem de maria;1;0;1;0;0;1;1;1;1;0;0;0;1;3
belmonte;2;0;2;0;0;0;2;1;0;0;1;0;1;4
beruri;1;0;1;0;0;1;1;1;1;0;0;0;1;3
boca da mata;1;0;1;0;0;1;1;1;1;0;1;1;1;5
bom jesus da penha;2;0;2;0;0;0;2;1;1;0;0;0;1;3
bom jesus do galho;2;0;2;0;0;0;2;1;1;0;0;0;1;3
bom principio;2;0;2;0;0;0;2;1;1;0;0;0;0;3
bom sucesso do sul;2;0;2;0;0;1;2;1;1;0;0;1;1;5
bonopolis;3;1;2;0;0;2;1;1;0;1;1;1;1;4
boqueirao do piaui;5;1;0;3;1;3;3;1;1;0;1;1;1;5
braco do trombudo;2;0;2;0;0;0;2;1;0;1;1;0;1;4
brasnorte;3;0;3;0;0;0;2;1;1;0;1;1;1;5
brotas de macaubas;2;0;2;0;0;1;2;1;0;1;0;0;1;3
buriti alegre;1;0;1;0;0;0;1;1;0;1;1;1;0;4
buriti bravo;1;0;1;0;0;0;1;1;1;0;0;0;1;3
cabeceira grande;1;0;1;0;0;1;1;1;1;0;1;1;0;2
cabeceiras;1;0;1;0;0;1;1;1;1;0;1;1;1;5
cacador;1;0;1;0;0;1;1;1;0;1;0;0;0;3
cachoeira de minas;4;0;0;4;0;4;2;1;1;0;0;0;1;3
cachoeira dourada;2;0;2;0;0;0;2;1;0;1;1;0;0;4
caetite;1;0;1;0;0;1;1;1;0;1;1;1;1;4
caicara do norte;1;0;1;0;0;0;1;1;0;1;1;0;1;4
cajueiro;4;0;4;0;0;3;1;1;0;1;0;1;1;4
caldeirao grande do piaui;1;0;1;0;0;0;1;1;1;0;0;0;1;3
camalau;2;2;0;0;0;0;1;1;1;0;0;0;1;3
camocim;5;0;5;0;0;2;2;1;1;0;0;1;1;5
campinas;1;0;1;0;0;0;1;1;1;0;1;0;0;2
campo bom;4;0;4;0;0;2;2;1;1;0;0;0;0;3
cananeia;2;0;2;0;0;0;1;1;0;1;0;1;0;4
canavieira;1;0;1;0;0;0;1;1;0;1;1;1;1;4
capivari do sul;3;0;2;1;0;1;3;1;1;0;1;0;1;5
caridade do piaui;1;0;1;0;0;0;1;1;1;0;1;1;1;5
caroebe;2;1;1;0;0;1;1;1;1;0;1;1;1;5
cascalho rico;1;0;1;0;0;0;1;1;1;0;0;0;0;3
castelo;4;0;3;1;0;2;3;1;1;0;0;0;1;3
cataguases;2;0;2;0;0;0;2;1;0;1;0;0;1;3
cha grande;1;0;1;0;0;0;1;1;1;0;0;1;0;2
conceicao do coite;2;0;2;0;0;0;2;1;1;0;0;0;1;3
coqueiro seco;1;0;1;0;0;0;1;1;1;0;0;0;1;3
coromandel;7;0;7;0;0;0;2;1;1;0;0;0;1;3
coronel jose dias;1;1;0;0;0;0;1;1;0;1;1;0;1;4
cotia;2;0;2;0;0;1;2;1;1;0;0;0;0;3
crisolita;1;0;1;0;0;0;1;1;1;0;0;0;1;3
dario meira;1;0;1;0;0;0;1;1;0;1;1;0;1;4
deodapolis;3;0;2;1;0;2;2;1;1;0;1;1;1;5
dois irmaos do tocantins;2;0;2;0;0;1;1;1;1;0;0;0;0;3
dois lajeados;1;0;1;0;0;0;1;1;1;0;0;0;1;3
emas;2;0;2;0;0;0;2;1;1;0;1;1;1;5
ermo;2;0;2;0;0;1;2;1;1;0;0;0;0;3
figueirao;2;0;2;0;0;1;1;1;0;0;0;0;1;3
flor do sertao;2;0;2;0;0;0;2;1;1;0;0;0;1;3
flores da cunha;1;0;1;0;0;0;1;1;1;0;0;1;0;2
floresta do araguaia;3;0;2;1;0;2;1;1;1;0;0;0;1;3
fortaleza dos nogueiras;2;0;0;2;0;2;1;1;1;0;0;1;1;5
fraiburgo;1;0;1;0;0;0;1;1;0;1;0;1;1;4
francisco beltrao;2;0;2;0;0;1;2;1;1;0;0;0;1;3
frei rogerio;2;0;2;0;0;0;2;1;0;1;0;0;1;3
gloria de dourados;4;0;2;2;0;3;2;1;0;1;1;1;1;4
goianesia;1;0;1;0;0;0;1;1;0;1;0;1;0;4
gongogi;3;0;3;0;0;2;2;1;0;1;0;1;1;4
gurjao;1;0;1;0;0;0;1;1;1;0;1;0;1;5
ibaretama;1;0;0;1;0;1;1;1;1;0;0;0;1;3
icatu;2;0;2;0;0;0;2;1;1;0;0;1;1;5
iguaracu;2;0;2;0;0;0;2;1;1;0;0;1;0;2
iguatemi;1;0;1;0;0;0;1;1;1;0;1;0;1;5
imarui;5;0;5;0;0;4;2;1;0;1;1;1;1;4
imbe de minas;4;0;2;2;0;2;2;1;0;1;0;0;1;3
indaiatuba;2;0;2;0;0;0;2;1;1;0;1;1;0;2
ipigua;1;0;1;0;0;1;1;1;0;1;0;0;1;3
ipubi;2;1;0;0;1;0;1;1;1;0;1;0;1;5
ipumirim;2;0;2;0;0;0;2;1;1;0;0;1;1;5
itagi;1;0;0;0;1;0;1;1;0;1;0;1;0;4
itanhem;3;0;3;0;0;0;2;1;1;0;0;0;1;3
itapora;2;0;0;2;0;2;1;1;0;1;0;0;0;3
itaquaquecetuba;2;0;2;0;0;0;2;1;0;1;1;1;0;4
jaboticaba;1;0;1;0;0;1;1;1;0;1;1;0;1;4
jacarau;4;0;4;0;0;3;1;1;1;0;1;1;0;2
jacuipe;2;0;0;1;1;1;2;1;1;0;0;0;1;3
jundia;1;0;1;0;0;0;1;1;1;0;1;0;1;5
lagoa real;1;0;1;0;0;1;1;1;0;1;1;0;1;4
laje do muriae;1;0;1;0;0;1;1;1;1;0;0;0;1;3
lauro de freitas;1;0;1;0;0;0;1;1;1;0;0;0;0;3
lencois paulista;1;0;1;0;0;1;1;1;1;0;1;0;1;5
lucena;1;0;1;0;0;0;1;1;1;0;0;0;0;3
lupercio;5;0;5;0;0;4;1;1;1;0;0;1;1;5
mangueirinha;1;0;0;1;0;1;1;1;0;1;0;0;1;3
marcelandia;1;0;1;0;0;1;1;1;1;0;1;0;1;5
marcelino vieira;3;0;1;1;1;2;2;1;1;0;1;1;1;5
marilandia;1;0;1;0;0;0;1;1;1;0;0;1;0;2
mario campos;2;0;2;0;0;0;2;1;0;1;0;1;0;4
martins;1;0;1;0;0;1;1;1;1;0;0;1;1;5
marumbi;1;0;1;0;0;1;1;1;1;0;1;1;1;5
matinha;2;0;2;0;0;0;2;1;1;0;0;0;1;3
matinhos;2;0;1;0;1;0;2;1;1;0;1;1;1;5
matozinhos;4;0;4;0;0;3;2;1;0;1;0;1;0;4
maua;1;0;1;0;0;1;1;1;1;0;1;0;1;5
miguel alves;2;1;0;0;1;0;1;1;1;0;1;1;1;5
milha;3;1;1;1;0;2;2;1;0;1;0;0;1;3
mogi das cruzes;1;0;1;0;0;1;1;1;0;1;0;1;0;4
mojui dos campos;3;0;3;0;0;3;2;1;1;0;0;0;0;3
montes altos;1;0;1;0;0;0;1;1;1;0;1;0;1;5
morpara;2;0;2;0;0;0;1;1;1;0;1;0;1;5
morro da garca;3;0;3;0;0;1;2;1;0;1;0;0;1;3
natividade;1;0;1;0;0;1;1;1;0;1;1;1;1;4
nilopolis;2;0;2;0;0;0;2;1;1;0;0;0;0;3
nossa senhora de lourdes;1;0;1;0;0;1;1;1;1;0;0;0;1;3
nossa senhora de nazare;1;0;1;0;0;0;1;1;0;1;0;1;1;4
nova friburgo;1;0;1;0;0;0;1;1;1;0;0;0;0;3
nova santa rosa;2;0;2;0;0;0;2;1;1;0;0;0;1;3
olinda;2;0;2;0;0;0;2;1;1;0;0;0;0;3
pacatuba;2;0;2;0;0;0;2;1;1;0;1;1;1;5
palestina;2;0;2;0;0;1;1;1;0;1;1;1;1;4
palmas de monte alto;2;0;1;1;0;1;2;1;1;0;0;0;1;3
palmeirais;2;0;1;1;0;2;1;1;1;0;0;0;1;3
palmeirante;3;0;2;1;0;1;2;1;1;0;0;1;1;5
parana;1;0;1;0;0;0;1;1;0;1;0;0;1;3
parau;2;0;1;0;1;0;2;1;0;1;0;1;1;4
passos maia;2;1;1;0;0;0;2;1;1;0;0;1;1;5
