pessoas;mortos;feridos_leves;feridos_graves;ilesos;feridos;freq;share_tracado_via_tipo_1;share_is_night;share_is_weekend;share_is_single_lane
1071;50;326;123;545;449;473;0.54122621564482;0.456659619450317;0.547568710359408;0.997885835095137
1023;47;278;86;591;364;471;0.912951167728238;0.526539278131635;0.492569002123142;0.993630573248408
1000;64;222;92;567;314;470;0.88936170212766;0.448936170212766;0.463829787234043;0.58936170212766
1053;77;295;152;517;447;470;0.551063829787234;0.397872340425532;0.485106382978723;0.997872340425532
1002;44;235;60;633;295;470;0.453191489361702;0.336170212765957;0.465957446808511;0.993617021276596
907;31;225;90;544;315;469;0.658848614072495;0.415778251599147;0.50319829424307;0.575692963752665
973;45;304;124;462;428;467;0.548179871520343;0.398286937901499;0.522483940042827;0.991434689507495
1021;15;304;189;451;493;466;0.656652360515021;0.467811158798283;0.497854077253219;0.967811158798283
1211;45;223;95;791;318;466;0.740343347639485;0.360515021459227;0.446351931330472;0.858369098712446
985;32;228;87;594;315;465;0.843010752688172;0.41505376344086;0.479569892473118;0.993548387096774
1071;49;261;135;586;396;465;0.81505376344086;0.468817204301075;0.449462365591398;0.980645161290323
947;61;214;48;583;262;462;0.551948051948052;0.413419913419913;0.463203463203463;0.965367965367965
986;40;220;99;588;319;460;0.669565217391304;0.423913043478261;0.439130434782609;0.928260869565217
929;19;170;59;637;229;458;0.982532751091703;0.554585152838428;0.467248908296943;0.0262008733624454
1012;13;309;86;565;395;458;0.61353711790393;0.395196506550218;0.46943231441048;0.986899563318777
914;22;260;51;571;311;458;0.493449781659389;0.336244541484716;0.506550218340611;0.949781659388646
968;18;295;114;517;409;457;0.770240700218818;0.328227571115974;0.470459518599562;0.676148796498906
981;39;316;135;461;451;457;0.509846827133479;0.420131291028446;0.485776805251641;0.967177242888403
1084;51;299;114;570;413;457;0.708971553610503;0.566739606126915;0.599562363238512;0.962800875273523
1255;65;300;108;718;408;456;0.87719298245614;0.49780701754386;0.480263157894737;0.995614035087719
1034;38;212;124;635;336;455;0.901098901098901;0.461538461538462;0.496703296703297;0.993406593406593
838;22;208;89;476;297;455;0.727472527472528;0.364835164835165;0.487912087912088;0.221978021978022
1016;45;229;72;621;301;455;0.67032967032967;0.347252747252747;0.498901098901099;0.978021978021978
1008;17;210;62;690;272;454;0.623348017621145;0.332599118942731;0.447136563876652;0.94273127753304
1009;38;311;129;507;440;454;0.753303964757709;0.422907488986784;0.444933920704846;0.852422907488987
958;26;259;59;601;318;453;0.536423841059603;0.384105960264901;0.439293598233996;0.995584988962472
997;40;208;71;595;279;451;0.915742793791574;0.46119733924612;0.503325942350333;0.98669623059867
941;48;353;146;361;499;451;0.716186252771619;0.52549889135255;0.470066518847007;0.988913525498891
911;31;278;56;521;334;451;0.782705099778271;0.405764966740577;0.456762749445676;0.51219512195122
982;43;333;118;468;451;450;0.488888888888889;0.404444444444444;0.526666666666667;0.824444444444444
1063;37;304;107;593;411;449;0.596881959910913;0.329621380846325;0.481069042316258;1
1001;19;249;112;557;361;449;0.78173719376392;0.354120267260579;0.447661469933185;0.518930957683742
1022;15;264;83;623;347;448;0.399553571428571;0.377232142857143;0.533482142857143;0.991071428571429
844;40;213;63;501;276;447;0.498881431767338;0.36241610738255;0.436241610738255;0.914988814317674
1029;31;281;171;513;452;446;0.396860986547085;0.394618834080717;0.495515695067265;0.988789237668161
979;23;274;167;484;441;446;0.338565022421525;0.2847533632287;0.497757847533632;0.997757847533632
943;36;304;78;498;382;446;0.84304932735426;0.517937219730942;0.520179372197309;1
993;40;273;94;558;367;445;0.892134831460674;0.498876404494382;0.469662921348315;0.986516853932584
911;23;300;96;468;396;441;0.551020408163265;0.349206349206349;0.473922902494331;0.997732426303855
986;52;252;138;512;390;441;0.863945578231293;0.421768707482993;0.53968253968254;0.963718820861678
1043;47;192;69;693;261;438;0.82648401826484;0.358447488584475;0.490867579908676;0.990867579908676
1050;45;282;159;533;441;437;0.954233409610984;0.359267734553776;0.512585812356979;0.970251716247139
950;48;277;83;507;360;436;0.809633027522936;0.440366972477064;0.477064220183486;0.979357798165138
993;29;270;121;538;391;436;0.752293577981651;0.373853211009174;0.488532110091743;0.979357798165138
1087;48;398;90;498;488;435;0.763218390804598;0.416091954022988;0.517241379310345;0.947126436781609
731;23;118;19;543;137;435;0.519540229885057;0.370114942528736;0.429885057471264;0.163218390804598
947;28;245;64;606;309;433;0.63972286374134;0.302540415704388;0.482678983833718;0.986143187066975
815;27;261;90;409;351;432;0.652777777777778;0.409722222222222;0.5;0.134259259259259
822;13;225;46;511;271;431;0.897911832946636;0.417633410672854;0.464037122969838;0.0464037122969838
1043;54;299;162;504;461;429;0.75990675990676;0.459207459207459;0.477855477855478;0.967365967365967
1001;59;231;110;535;341;426;0.725352112676056;0.335680751173709;0.47887323943662;0.896713615023474
972;54;339;120;427;459;426;0.389671361502347;0.406103286384977;0.530516431924883;0.962441314553991
968;53;220;109;525;329;425;0.517647058823529;0.348235294117647;0.498823529411765;0.865882352941176
819;18;221;42;508;263;423;0.595744680851064;0.434988179669031;0.501182033096927;0.976359338061466
1130;61;302;170;574;472;422;0.798578199052133;0.35781990521327;0.511848341232227;0.888625592417062
957;51;254;116;501;370;421;0.821852731591449;0.475059382422803;0.508313539192399;0.990498812351544
946;51;247;118;506;365;420;0.745238095238095;0.385714285714286;0.447619047619048;0.988095238095238
843;33;239;101;423;340;420;0.535714285714286;0.438095238095238;0.480952380952381;0.80952380952381
793;37;282;61;402;343;415;0.404819277108434;0.387951807228916;0.479518072289157;0.995180722891566
620;20;125;56;401;181;415;0.197590361445783;0.339759036144578;0.421686746987952;0.918072289156627
1324;143;370;128;634;498;414;0.768115942028986;0.415458937198068;0.485507246376812;0.990338164251208
907;46;284;154;378;438;413;0.837772397094431;0.508474576271186;0.527845036319613;0.987893462469734
875;22;182;58;601;240;413;0.723970944309927;0.346246973365617;0.476997578692494;0.588377723970944
779;31;208;80;419;288;412;0.779126213592233;0.37378640776699;0.533980582524272;0.0194174757281553
803;46;217;117;381;334;409;0.623471882640587;0.442542787286064;0.488997555012225;0.985330073349633
995;34;215;69;640;284;409;0.525672371638142;0.359413202933985;0.496332518337408;0.975550122249389
1012;57;260;157;463;417;406;0.830049261083744;0.443349753694581;0.46551724137931;0.997536945812808
923;26;212;149;485;361;404;0.725247524752475;0.346534653465347;0.576732673267327;0.836633663366337
869;10;238;59;552;297;403;0.553349875930521;0.332506203473945;0.496277915632754;0.995037220843672
706;24;179;65;425;244;400;0.75;0.345;0.445;0.0925
760;35;175;106;406;281;399;0.706766917293233;0.350877192982456;0.443609022556391;0.49874686716792
846;26;202;102;493;304;398;0.510050251256281;0.311557788944724;0.437185929648241;0.977386934673367
945;58;253;123;452;376;398;0.424623115577889;0.399497487437186;0.517587939698493;0.99748743718593
823;28;243;99;428;342;397;0.445843828715365;0.455919395465995;0.481108312342569;0.969773299748111
959;59;258;91;526;349;396;0.898989898989899;0.46969696969697;0.48989898989899;0.994949494949495
987;36;271;137;519;408;395;0.759493670886076;0.382278481012658;0.536708860759494;0.987341772151899
1067;72;277;77;588;354;395;0.807594936708861;0.374683544303797;0.491139240506329;0.972151898734177
938;47;263;118;467;381;395;0.792405063291139;0.40253164556962;0.511392405063291;0.984810126582279
900;13;317;56;459;373;393;0.786259541984733;0.470737913486005;0.468193384223919;0.0254452926208651
901;53;224;150;415;374;392;0.75;0.474489795918367;0.551020408163265;0.994897959183674
1034;66;224;149;534;373;390;0.861538461538462;0.446153846153846;0.51025641025641;0.987179487179487
919;44;265;130;431;395;390;0.964102564102564;0.487179487179487;0.469230769230769;0.966666666666667
798;17;163;41;568;204;390;0.853846153846154;0.520512820512821;0.430769230769231;0.994871794871795
972;23;211;138;581;349;389;0.778920308483291;0.383033419023136;0.524421593830334;0.868894601542417
913;23;237;103;529;340;388;0.716494845360825;0.456185567010309;0.47680412371134;0.940721649484536
863;40;202;103;473;305;388;0.835051546391753;0.43298969072165;0.592783505154639;0.969072164948454
861;34;238;92;471;330;388;0.65979381443299;0.430412371134021;0.487113402061856;0.969072164948454
843;56;246;104;409;350;387;0.524547803617571;0.509043927648579;0.534883720930233;0.994832041343669
646;13;212;80;322;292;386;0.468911917098446;0.318652849740933;0.463730569948187;0.00259067357512953
693;17;207;28;419;235;385;0.690909090909091;0.405194805194805;0.45974025974026;0.423376623376623
955;66;180;65;609;245;384;0.8671875;0.4375;0.515625;0.9921875
951;65;212;118;493;330;383;0.900783289817232;0.493472584856397;0.548302872062663;0.986945169712794
750;10;190;62;469;252;382;0.49738219895288;0.387434554973822;0.465968586387435;0.929319371727749
811;26;184;79;506;263;382;0.416230366492147;0.3717277486911;0.455497382198953;1
757;37;156;82;448;238;381;0.868766404199475;0.36745406824147;0.469816272965879;0.388451443569554
860;56;232;134;411;366;378;0.883597883597884;0.452380952380952;0.452380952380952;0.952380952380952
791;41;217;73;433;290;378;0.386243386243386;0.452380952380952;0.529100529100529;0.989417989417989
790;19;236;74;446;310;378;0.44973544973545;0.380952380952381;0.489417989417989;0.997354497354497
845;62;242;104;399;346;375;0.594666666666667;0.386666666666667;0.472;0.981333333333333
872;39;246;56;513;302;374;0.296791443850267;0.371657754010695;0.467914438502674;0.986631016042781
1107;36;227;101;683;328;373;0.882037533512064;0.418230563002681;0.466487935656836;0.962466487935657
844;21;188;67;534;255;373;0.737265415549598;0.396782841823056;0.490616621983914;0.970509383378016
756;40;261;117;307;378;372;0.548387096774194;0.473118279569893;0.513440860215054;0.994623655913978
964;74;208;148;462;356;371;0.929919137466307;0.45822102425876;0.485175202156334;0.991913746630728
1019;42;245;60;612;305;370;0.745945945945946;0.351351351351351;0.435135135135135;0.989189189189189
750;28;219;92;386;311;370;0.67027027027027;0.505405405405405;0.435135135135135;0.886486486486487
762;36;209;98;364;307;369;0.734417344173442;0.37940379403794;0.447154471544715;0.02710027100271
905;23;213;92;545;305;369;0.788617886178862;0.401084010840108;0.498644986449865;0.962059620596206
787;35;151;101;443;252;369;0.604336043360434;0.457994579945799;0.495934959349594;0.994579945799458
748;43;187;99;369;286;369;0.840108401084011;0.514905149051491;0.504065040650406;0.994579945799458
777;19;202;61;470;263;369;0.813008130081301;0.441734417344173;0.387533875338753;1
747;46;124;124;414;248;369;0.542005420054201;0.371273712737127;0.425474254742547;0.804878048780488
605;20;192;73;306;265;368;0.263586956521739;0.293478260869565;0.53804347826087;0.279891304347826
876;45;272;113;426;385;368;0.760869565217391;0.372282608695652;0.489130434782609;0.997282608695652
761;10;199;29;502;228;367;0.784741144414169;0.389645776566757;0.452316076294278;0.852861035422343
861;60;176;93;453;269;367;0.694822888283379;0.435967302452316;0.482288828337875;0.801089918256131
739;35;245;88;359;333;366;0.508196721311475;0.448087431693989;0.480874316939891;0.961748633879781
886;23;238;76;530;314;366;0.557377049180328;0.349726775956284;0.489071038251366;0.975409836065574
1025;40;329;155;456;484;365;0.676712328767123;0.375342465753425;0.528767123287671;0.978082191780822
957;58;320;71;464;391;365;0.775342465753425;0.383561643835616;0.501369863013699;0.991780821917808
723;48;170;67;418;237;364;0.804945054945055;0.447802197802198;0.456043956043956;0.989010989010989
869;65;229;86;460;315;363;0.804407713498623;0.37465564738292;0.451790633608816;0.997245179063361
858;28;157;36;610;193;362;0.657458563535912;0.395027624309392;0.502762430939227;0.93646408839779
934;51;304;67;488;371;362;0.654696132596685;0.314917127071823;0.455801104972376;0.986187845303867
996;96;212;143;469;355;362;0.651933701657459;0.395027624309392;0.494475138121547;1
735;29;185;42;454;227;361;0.379501385041551;0.285318559556787;0.479224376731302;0.994459833795014
831;30;192;111;439;303;361;0.725761772853186;0.515235457063712;0.565096952908587;0.997229916897507
911;65;197;144;479;341;361;0.880886426592798;0.385041551246537;0.53185595567867;0.972299168975069
775;34;264;95;352;359;361;0.343490304709141;0.390581717451524;0.515235457063712;0.997229916897507
767;38;220;108;375;328;357;0.397759103641457;0.473389355742297;0.518207282913165;1
815;60;154;113;433;267;356;0.859550561797753;0.393258426966292;0.485955056179775;0.980337078651685
865;113;271;137;288;408;356;0.752808988764045;0.443820224719101;0.606741573033708;0.949438202247191
731;27;170;71;438;241;356;0.370786516853933;0.407303370786517;0.477528089887641;0.98314606741573
753;57;148;104;415;252;355;0.791549295774648;0.416901408450704;0.473239436619718;0.997183098591549
769;12;192;90;439;282;354;0.748587570621469;0.398305084745763;0.483050847457627;0.375706214689266
884;28;222;99;508;321;354;0.765536723163842;0.378531073446328;0.519774011299435;0.700564971751413
674;28;175;175;252;350;353;0.725212464589235;0.546742209631728;0.515580736543909;0.985835694050991
798;33;191;71;475;262;353;0.869688385269122;0.422096317280453;0.507082152974504;0.994334277620397
809;52;204;95;416;299;353;0.852691218130312;0.402266288951841;0.473087818696884;0.997167138810198
850;57;158;132;427;290;353;0.889518413597734;0.478753541076487;0.507082152974504;0.994334277620397
773;40;190;168;331;358;353;0.620396600566572;0.458923512747875;0.529745042492918;1
780;16;168;38;536;206;353;0.569405099150142;0.342776203966006;0.470254957507082;0.971671388101983
950;5;132;41;722;173;353;0.946175637393768;0.325779036827195;0.373937677053824;0.0878186968838527
874;55;233;116;451;349;352;0.920454545454545;0.375;0.497159090909091;0.977272727272727
829;45;179;99;466;278;352;0.588068181818182;0.508522727272727;0.522727272727273;0.985795454545455
752;33;237;90;371;327;351;0.851851851851852;0.484330484330484;0.438746438746439;0.994301994301994
820;43;185;72;502;257;351;0.877492877492878;0.381766381766382;0.49002849002849;1
813;33;231;96;427;327;351;0.831908831908832;0.39031339031339;0.478632478632479;0.968660968660969
802;52;172;99;423;271;349;0.653295128939828;0.346704871060172;0.441260744985673;0.590257879656161
849;23;236;92;480;328;349;0.753581661891118;0.472779369627507;0.495702005730659;0.997134670487106
732;59;169;82;368;251;348;0.824712643678161;0.410919540229885;0.488505747126437;0.96551724137931
723;50;191;96;345;287;347;0.778097982708934;0.489913544668588;0.46685878962536;0.988472622478386
818;22;187;84;495;271;346;0.812138728323699;0.502890173410405;0.5;0.858381502890173
699;35;200;82;339;282;346;0.910404624277457;0.427745664739884;0.494219653179191;0.00867052023121387
754;52;203;96;357;299;346;0.919075144508671;0.436416184971098;0.471098265895954;0.982658959537572
730;30;240;103;341;343;345;0.657971014492754;0.539130434782609;0.492753623188406;0.991304347826087
790;28;213;84;438;297;345;0.553623188405797;0.472463768115942;0.530434782608696;0.863768115942029
916;36;213;129;518;342;344;0.924418604651163;0.418604651162791;0.537790697674419;0.994186046511628
824;17;192;57;521;249;343;0.635568513119534;0.303206997084548;0.475218658892128;0.979591836734694
832;33;221;148;385;369;342;0.783625730994152;0.441520467836257;0.514619883040936;0.801169590643275
644;27;243;59;301;302;341;0.255131964809384;0.378299120234604;0.519061583577713;0.997067448680352
822;27;204;125;427;329;341;0.457478005865103;0.378299120234604;0.519061583577713;0.98533724340176
870;50;275;43;474;318;339;0.855457227138643;0.427728613569322;0.460176991150443;0.985250737463127
870;35;256;86;472;342;339;0.941002949852507;0.389380530973451;0.466076696165192;0.982300884955752
613;11;185;55;343;240;338;0.337278106508876;0.35207100591716;0.423076923076923;1
