municipio;mortos;feridos_leves;feridos_graves;freq;share_tracado_via_tipo_1;share_is_night;share_is_weekend;share_is_single_lane;cluster
augusto severo;-0.660235153788618;-0.408092011340362;-0.49964078386017;-0.423623988358077;-0.947557111576671;-0.737255403308849;0.616148855392514;0.148592387301453;4
camamu;-0.642669969355992;-0.409544729675711;-0.515575155735134;-0.423623988358077;-0.394729933199258;-1.42538164531744;-1.1354732200578;0.569591965191136;3
cianorte;-0.677800338221245;-0.408092011340362;-0.49964078386017;-0.423623988358077;0.434510834366865;1.6711864437212;0.26582444030245;0.359092176246293;5
itape;-0.695365522653871;-0.408382555007432;-0.507607969797652;-0.423623988358077;-2.32962505752021;-0.0491291613002643;0.966473270482579;0.569591965191136;4
manoel emidio;-0.660235153788618;-0.408382555007432;-0.515575155735134;-0.423623988358077;-0.671143522387967;-0.737255403308849;0.966473270482579;0.359092176246293;4
novo progresso;-0.660235153788618;-0.406929836672083;-0.495657190891429;-0.423623988358077;-0.671143522387967;-0.737255403308849;0.616148855392514;0.569591965191136;4
taboleiro grande;-0.607539600490739;-0.410997448011059;-0.507607969797652;-0.423623988358077;-0.394729933199258;-0.393192282304559;-0.434824389877673;0.569591965191136;4
tururu;-0.589974416058112;-0.409254186008641;-0.507607969797652;-0.423623988358077;0.987338012744278;-0.0491291613002643;-0.434824389877673;0.569591965191136;5
verissimo;-0.660235153788618;-0.408673098674501;-0.503624376828911;-0.423623988358077;-0.394729933199258;0.983060201712614;0.616148855392514;-0.0619074016433909;5
araguatins;-0.642669969355992;-0.411287991678129;-0.483706411985206;-0.424186607985275;0.375279350969286;1.20424363664395;0.841357407950413;0.569591965191136;5
castilho;-0.695365522653871;-0.409254186008641;-0.519558748703875;-0.424186607985275;-1.69782256794602;-0.270312596231596;0.841357407950413;-0.783620963739995;4
itabira;-0.677800338221245;-0.408092011340362;-0.515575155735134;-0.424186607985275;-0.217035483006517;-1.37622977088825;-1.03538053003207;0.344056477035949;3
manoel urbano;-0.642669969355992;-0.404896031002595;-0.487690004953947;-0.424186607985275;1.26375160193299;-0.638951654450479;0.841357407950413;0.569591965191136;5
maracas;-0.677800338221245;-0.409544729675711;-0.523542341672616;-0.424186607985275;-0.809350316982319;0.0983264619872919;-1.03538053003207;0.569591965191136;4
pedras de fogo;-0.677800338221245;-0.407510924006222;-0.515575155735134;-0.424186607985275;-1.10550773397022;-0.270312596231596;1.59205258314341;-2.36236938082631;2
sao goncalo do gurgueia;-0.660235153788618;-0.41012581700985;-0.515575155735134;-0.424186607985275;-2.29013740192182;-1.00759071266937;0.0906622327574206;0.569591965191136;4
aramari;-0.642669969355992;-0.404605487335525;-0.511591562766393;-0.424749227612473;-0.33094218184802;-1.31951606962381;0.292772472232454;0.569591965191136;4
campo novo do parecis;-0.677800338221245;-0.405767662003804;-0.515575155735134;-0.424749227612473;0.306935331664383;-0.128528343070484;-1.32410944356783;0.569591965191136;5
messias targino;-0.589974416058112;-0.41041636067692;-0.519558748703875;-0.424749227612473;-0.0120034250918184;0.268467565780624;-0.111448006717613;0.569591965191136;5
peixe-boi;-0.554844047192859;-0.407510924006222;-0.511591562766393;-0.424749227612473;0.944812845176786;-0.525524251921592;-1.32410944356783;0.326707593331702;3
rio branco do sul;-0.607539600490739;-0.409254186008641;-0.511591562766393;-0.424749227612473;-2.88245223589763;-0.128528343070484;1.1012134301326;0.326707593331702;4
rio maria;-0.677800338221245;-0.406348749337943;-0.523542341672616;-0.424749227612473;1.26375160193299;-0.525524251921592;-0.111448006717613;0.569591965191136;5
boca do acre;-0.642669969355992;-0.408673098674501;-0.515575155735134;-0.425311847239672;-0.118316344010549;-0.393192282304559;0.0906622327574206;0.569591965191136;5
bodoco;-0.642669969355992;-0.410997448011059;-0.487690004953947;-0.425311847239672;0.918234615447104;0.0368866189508106;0.966473270482579;0.569591965191136;5
constantina;-0.695365522653871;-0.41012581700985;-0.519558748703875;-0.425311847239672;-1.50038428995409;-0.393192282304559;-0.347243286105156;0.569591965191136;4
encruzilhada do sul;-0.695365522653871;-0.406639293005013;-0.519558748703875;-0.425311847239672;0.572717628961217;-1.25335008481529;-1.22305432383031;0.569591965191136;3
guadalupe;-0.660235153788618;-0.41070690434399;-0.475739226047724;-0.425311847239672;0.572717628961217;0.0368866189508106;1.40437878934516;0.306467229010084;5
irupi;-0.677800338221245;-0.41070690434399;-0.503624376828911;-0.425311847239672;-0.118316344010549;0.466965520206175;0.966473270482579;0.569591965191136;5
palhano;-0.677800338221245;-0.411578535345199;-0.515575155735134;-0.425311847239672;-0.118316344010549;1.32712332271691;-0.785148804967738;0.306467229010084;5
pindare-mirim;-0.625104784923365;-0.409254186008641;-0.523542341672616;-0.425311847239672;1.26375160193299;-0.393192282304559;0.528567751619997;0.306467229010084;5
presidente vargas;-0.607539600490739;-0.41070690434399;-0.519558748703875;-0.425311847239672;-1.1548673034682;-0.823271183559923;-1.22305432383031;0.569591965191136;4
sao bentinho;-0.660235153788618;-0.409544729675711;-0.467772040110242;-0.425311847239672;-0.463833330496436;0.466965520206175;-0.347243286105156;0.569591965191136;4
varzea alegre;-0.589974416058112;-0.41041636067692;-0.519558748703875;-0.425311847239672;-0.118316344010549;1.32712332271691;0.966473270482579;0.306467229010084;5
vereda;-0.677800338221245;-0.407510924006222;-0.49964078386017;-0.425311847239672;-2.19141826292586;-0.393192282304559;-1.22305432383031;0.569591965191136;4
alagoinha do piaui;-0.642669969355992;-0.410997448011059;-0.515575155735134;-0.42587446686687;-0.620886506171839;-0.236799954575331;-0.148195322985802;0.569591965191136;4
alegre;-0.677800338221245;-0.407801467673292;-0.49964078386017;-0.42587446686687;-1.37474174941376;-0.236799954575331;1.76266512295999;0.569591965191136;4
amapa;-0.642669969355992;-0.41041636067692;-0.519558748703875;-0.42587446686687;-0.620886506171839;-0.705976937763004;-0.148195322985802;0.569591965191136;4
dom macedo costa;-0.677800338221245;-0.41041636067692;-0.519558748703875;-0.42587446686687;-0.243958884550874;0.701554011800009;-0.148195322985802;0.569591965191136;5
igaci;-0.660235153788618;-0.407801467673292;-0.515575155735134;-0.42587446686687;0.886823980312021;0.701554011800009;1.28495001147354;0.282546798448169;5
jenipapo dos vieiras;-0.625104784923365;-0.410997448011059;-0.523542341672616;-0.42587446686687;-0.243958884550874;-0.705976937763004;0.329519788500643;0.569591965191136;5
jiquirica;-0.642669969355992;-0.410997448011059;-0.495657190891429;-0.42587446686687;-1.37474174941376;-0.705976937763004;1.28495001147354;0.569591965191136;4
ladario;-0.695365522653871;-0.401118963330688;-0.519558748703875;-0.42587446686687;-1.37474174941376;-0.705976937763004;1.28495001147354;0.282546798448169;4
manicore;-0.642669969355992;-0.40983527334278;-0.511591562766393;-0.42587446686687;1.26375160193299;-2.11350788732602;-1.1036255459587;0.569591965191136;3
nova mamore;-0.607539600490739;-0.40983527334278;-0.503624376828911;-0.42587446686687;-0.620886506171839;2.10908496136303;-0.148195322985802;0.569591965191136;5
riacho de santana;-0.607539600490739;-0.41070690434399;-0.495657190891429;-0.42587446686687;1.26375160193299;-0.236799954575331;-0.625910434472251;0.569591965191136;5
santa margarida;-0.660235153788618;-0.41041636067692;-0.511591562766393;-0.42587446686687;-1.75166937103473;0.232377028612341;-0.625910434472251;0.569591965191136;4
santana;-0.660235153788618;-0.408092011340362;-0.507607969797652;-0.42587446686687;0.509896358691057;-1.64433090413835;-1.1036255459587;0.282546798448169;3
sao bento do tocantins;-0.642669969355992;-0.411869079012269;-0.487690004953947;-0.42587446686687;-0.243958884550874;0.232377028612341;1.28495001147354;0.569591965191136;5
sao domingos do capim;-0.660235153788618;-0.408092011340362;-0.523542341672616;-0.42587446686687;0.509896358691057;0.701554011800009;0.329519788500643;-0.291543535037766;5
sao miguel do guapore;-0.695365522653871;-0.410997448011059;-0.503624376828911;-0.42587446686687;1.26375160193299;2.10908496136303;-0.625910434472251;-0.291543535037766;5
vicencia;-0.695365522653871;-0.41012581700985;-0.511591562766393;-0.42587446686687;-0.243958884550874;-1.64433090413835;0.807234899987092;0.569591965191136;4
anajatuba;-0.677800338221245;-0.40983527334278;-0.519558748703875;-0.426437086494068;1.26375160193299;0.466965520206175;0.0906622327574206;0.569591965191136;5
davinopolis;-0.642669969355992;-0.408092011340362;-0.503624376828911;-0.426437086494068;1.26375160193299;1.49915488321905;-0.434824389877673;0.569591965191136;5
farias brito;-0.537278862760233;-0.410997448011059;-0.495657190891429;-0.426437086494068;0.019890450583803;-0.565223842806704;0.616148855392514;0.569591965191136;5
icapui;-0.695365522653871;-0.409254186008641;-0.519558748703875;-0.426437086494068;0.849131218149926;0.983060201712614;0.616148855392514;-0.0619074016433909;5
igreja nova;-0.695365522653871;-0.409254186008641;-0.519558748703875;-0.426437086494068;0.019890450583803;-1.59741320581958;-2.01128425778295;-0.693406768477918;3
laurentino;-0.695365522653871;-0.41041636067692;-0.523542341672616;-0.426437086494068;-0.809350316982319;-0.565223842806704;0.616148855392514;0.569591965191136;4
nova floresta;-0.589974416058112;-0.412450166346408;-0.495657190891429;-0.426437086494068;1.26375160193299;1.49915488321905;1.14163547802761;0.569591965191136;5
ourem;-0.677800338221245;-0.41012581700985;-0.475739226047724;-0.426437086494068;0.434510834366865;-0.565223842806704;0.616148855392514;0.569591965191136;5
pedrao;-0.677800338221245;-0.40983527334278;-0.523542341672616;-0.426437086494068;-1.63859108454844;-1.08131852431314;-1.48579763514786;0.569591965191136;4
pinhais;-0.695365522653871;-0.409544729675711;-0.523542341672616;-0.426437086494068;0.849131218149926;-0.565223842806704;-0.434824389877673;-2.5879048689815;2
sao domingos do maranhao;-0.572409231625486;-0.412450166346408;-0.507607969797652;-0.426437086494068;1.26375160193299;0.466965520206175;1.14163547802761;0.569591965191136;5
sao goncalo do piaui;-0.660235153788618;-0.405186574669664;-0.495657190891429;-0.426437086494068;0.849131218149926;2.01524956472549;2.1926087232978;0.569591965191136;5
sao joao do jaguaribe;-0.625104784923365;-0.408673098674501;-0.507607969797652;-0.426437086494068;0.434510834366865;0.983060201712614;-0.434824389877673;0.569591965191136;5
sao jose do norte;-0.519713678327606;-0.411869079012269;-0.487690004953947;-0.426437086494068;-0.394729933199258;-1.59741320581958;-0.434824389877673;0.569591965191136;4
sao luis gonzaga do maranhao;-0.677800338221245;-0.410997448011059;-0.523542341672616;-0.426437086494068;0.849131218149926;0.466965520206175;1.14163547802761;0.569591965191136;5
senador alexandre costa;-0.642669969355992;-0.411287991678129;-0.515575155735134;-0.426437086494068;0.849131218149926;-0.0491291613002643;0.0906622327574206;0.569591965191136;5
taparuba;-0.660235153788618;-0.411578535345199;-0.49964078386017;-0.426437086494068;0.434510834366865;0.983060201712614;-0.960311012512767;0.569591965191136;5
amontada;-0.625104784923365;-0.408382555007432;-0.495657190891429;-0.426999706121267;0.803062286618475;2.47400039273122;2.13422132078279;0.569591965191136;5
canabrava do norte;-0.677800338221245;-0.409544729675711;-0.515575155735134;-0.426999706121267;0.342372971303963;-0.393192282304559;-0.201274779817634;0.218758983616399;5
cruzeiro do oeste;-0.642669969355992;-0.412159622679338;-0.487690004953947;-0.426999706121267;-0.118316344010549;1.32712332271691;-0.201274779817634;0.218758983616399;5
foz do jordao;-0.677800338221245;-0.408963642341571;-0.507607969797652;-0.426999706121267;-0.118316344010549;0.180246252702595;-0.785148804967738;-0.482906979533075;5
guajara-mirim;-0.660235153788618;-0.410997448011059;-0.519558748703875;-0.426999706121267;1.26375160193299;1.32712332271691;-0.201274779817634;-0.482906979533075;5
icaraima;-0.677800338221245;-0.407801467673292;-0.523542341672616;-0.426999706121267;0.803062286618475;1.32712332271691;-0.201274779817634;0.218758983616399;5
pracuuba;-0.660235153788618;-0.409544729675711;-0.519558748703875;-0.426999706121267;-0.118316344010549;-0.393192282304559;-0.785148804967738;0.569591965191136;5
santa maria das barreiras;-0.660235153788618;-0.41070690434399;-0.507607969797652;-0.426999706121267;0.803062286618475;0.180246252702595;-0.201274779817634;0.569591965191136;5
sulina;-0.695365522653871;-0.411578535345199;-0.519558748703875;-0.426999706121267;-0.579005659325061;-0.393192282304559;0.966473270482579;0.569591965191136;4
antonio martins;-0.642669969355992;-0.412159622679338;-0.519558748703875;-0.427562325748465;-0.291074837253493;0.466965520206175;-1.22305432383031;-0.614469347623602;5
baianopolis;-0.677800338221245;-0.411287991678129;-0.523542341672616;-0.427562325748465;0.227200642475334;-0.823271183559923;-1.87991260212418;0.569591965191136;3
bom principio do piaui;-0.695365522653871;-0.411287991678129;-0.507607969797652;-0.427562325748465;0.74547612220416;1.11208387208922;-0.566196045536447;0.569591965191136;5
boninal;-0.677800338221245;-0.40983527334278;-0.519558748703875;-0.427562325748465;1.26375160193299;-0.823271183559923;0.747520511051288;0.569591965191136;5
bossoroca;-0.695365522653871;-0.41041636067692;-0.507607969797652;-0.427562325748465;0.227200642475334;1.11208387208922;0.747520511051288;0.569591965191136;5
catolandia;-0.625104784923365;-0.41041636067692;-0.507607969797652;-0.427562325748465;0.227200642475334;-0.178152831676874;1.40437878934516;0.569591965191136;5
goias;-0.677800338221245;-0.410997448011059;-0.519558748703875;-0.427562325748465;-0.809350316982319;-0.178152831676874;-1.22305432383031;0.569591965191136;4
mariana pimentel;-0.695365522653871;-0.408382555007432;-0.511591562766393;-0.427562325748465;1.26375160193299;0.466965520206175;0.0906622327574206;0.174904860919557;5
mogeiro;-0.695365522653871;-0.412159622679338;-0.519558748703875;-0.427562325748465;0.227200642475334;-0.823271183559923;0.747520511051288;-2.19321776470992;2
nisia floresta;-0.695365522653871;-0.41041636067692;-0.519558748703875;-0.427562325748465;-0.809350316982319;-0.178152831676874;-1.22305432383031;-2.19321776470992;2
pedro alexandre;-0.607539600490739;-0.411869079012269;-0.519558748703875;-0.427562325748465;-1.32762579671115;0.466965520206175;1.40437878934516;-0.219782243352023;4
pereiro;-0.660235153788618;-0.411287991678129;-0.519558748703875;-0.427562325748465;0.227200642475334;0.466965520206175;-1.22305432383031;0.569591965191136;5
rio das flores;-0.695365522653871;-0.411287991678129;-0.519558748703875;-0.427562325748465;-0.291074837253493;-0.823271183559923;0.747520511051288;0.569591965191136;4
sao domingos;-0.660235153788618;-0.41070690434399;-0.511591562766393;-0.427562325748465;0.227200642475334;-0.178152831676874;0.0906622327574206;0.174904860919557;5
tocantinopolis;-0.677800338221245;-0.41041636067692;-0.515575155735134;-0.427562325748465;-0.291074837253493;-0.178152831676874;-0.566196045536447;0.569591965191136;5
vera cruz;-0.695365522653871;-0.411578535345199;-0.523542341672616;-0.427562325748465;-0.291074837253493;-1.46838953544297;-0.566196045536447;-1.00915645189518;3
agricolandia;-0.695365522653871;-0.412740710013478;-0.523542341672616;-0.428124945375663;-1.10550773397022;0.0983264619872919;-1.03538053003207;0.569591965191136;4
balneario barra do sul;-0.695365522653871;-0.408963642341571;-0.519558748703875;-0.428124945375663;-1.10550773397022;0.0983264619872919;1.21670499554691;0.569591965191136;4
cacequi;-0.677800338221245;-0.411869079012269;-0.515575155735134;-0.428124945375663;0.671436767957184;0.0983264619872919;1.21670499554691;0.569591965191136;5
chupinguaia;-0.677800338221245;-0.410997448011059;-0.523542341672616;-0.428124945375663;-0.51319289999442;-0.638951654450479;-0.284685354839073;0.569591965191136;4
coronel joao sa;-0.660235153788618;-0.412740710013478;-0.519558748703875;-0.428124945375663;0.079121933981382;0.0983264619872919;1.21670499554691;0.569591965191136;5
eliseu martins;-0.589974416058112;-0.412740710013478;-0.519558748703875;-0.428124945375663;0.671436767957184;0.835604578425058;1.9674001707399;0.569591965191136;5
matoes;-0.642669969355992;-0.412159622679338;-0.511591562766393;-0.428124945375663;1.26375160193299;-1.37622977088825;1.9674001707399;0.569591965191136;5
pau darco;-0.677800338221245;-0.412159622679338;-0.511591562766393;-0.428124945375663;1.26375160193299;-0.638951654450479;-0.284685354839073;0.569591965191136;5
pauliceia;-0.695365522653871;-0.400828419663618;-0.523542341672616;-0.428124945375663;0.079121933981382;-0.638951654450479;0.466009820353914;0.569591965191136;5
pedro avelino;-0.660235153788618;-0.411869079012269;-0.519558748703875;-0.428124945375663;1.26375160193299;0.835604578425058;-1.78607570522506;0.118520988880759;5
pojuca;-0.695365522653871;-0.41041636067692;-0.519558748703875;-0.428124945375663;-0.51319289999442;1.57288269486283;0.466009820353914;0.569591965191136;5
sao jose do goiabal;-0.695365522653871;-0.411578535345199;-0.519558748703875;-0.428124945375663;-0.51319289999442;0.0983264619872919;-1.03538053003207;0.569591965191136;4
sao paulo do potengi;-0.677800338221245;-0.412159622679338;-0.523542341672616;-0.428124945375663;0.671436767957184;-0.638951654450479;-0.284685354839073;0.569591965191136;5
sao pedro da serra;-0.695365522653871;-0.411578535345199;-0.523542341672616;-0.428124945375663;-2.29013740192182;-1.37622977088825;0.466009820353914;0.569591965191136;4
sapezal;-0.625104784923365;-0.413031253680548;-0.511591562766393;-0.428124945375663;-0.51319289999442;-1.37622977088825;-1.78607570522506;0.569591965191136;3
tupanci do sul;-0.695365522653871;-0.41041636067692;-0.523542341672616;-0.428124945375663;-0.51319289999442;0.835604578425058;-0.284685354839073;0.569591965191136;4
cajueiro da praia;-0.660235153788618;-0.413612341014687;-0.519558748703875;-0.428687565002862;0.572717628961217;1.32712332271691;-0.785148804967738;0.569591965191136;5
cerro azul;-0.695365522653871;-0.412159622679338;-0.519558748703875;-0.428687565002862;-2.19141826292586;-2.11350788732602;0.0906622327574206;0.569591965191136;4
coracao de jesus;-0.695365522653871;-0.413031253680548;-0.519558748703875;-0.428687565002862;1.26375160193299;0.466965520206175;-0.785148804967738;0.569591965191136;5
ivai;-0.677800338221245;-0.411578535345199;-0.519558748703875;-0.428687565002862;1.26375160193299;0.466965520206175;-0.785148804967738;0.569591965191136;5
jacobina;-0.642669969355992;-0.413321797347617;-0.511591562766393;-0.428687565002862;0.572717628961217;2.18728112522764;-0.785148804967738;0.569591965191136;5
jeronimo monteiro;-0.695365522653871;-0.413612341014687;-0.511591562766393;-0.428687565002862;0.572717628961217;-0.393192282304559;-0.785148804967738;0.569591965191136;5
lago verde;-0.677800338221245;-0.413031253680548;-0.523542341672616;-0.428687565002862;1.26375160193299;2.18728112522764;0.966473270482579;0.0433424928290293;5
luis gomes;-0.625104784923365;-0.412159622679338;-0.515575155735134;-0.428687565002862;-0.118316344010549;2.18728112522764;-0.785148804967738;0.569591965191136;5
luiz alves;-0.695365522653871;-0.411578535345199;-0.523542341672616;-0.428687565002862;-0.118316344010549;0.466965520206175;0.0906622327574206;0.0433424928290293;5
manhumirim;-0.677800338221245;-0.412740710013478;-0.523542341672616;-0.428687565002862;-2.19141826292586;-0.393192282304559;0.0906622327574206;0.569591965191136;4
mata grande;-0.660235153788618;-0.413902884681757;-0.519558748703875;-0.428687565002862;1.26375160193299;-0.393192282304559;1.84228430820773;0.569591965191136;5
pontalina;-0.695365522653871;-0.411869079012269;-0.523542341672616;-0.428687565002862;-0.118316344010549;-0.393192282304559;0.966473270482579;-2.5879048689815;2
rodolfo fernandes;-0.695365522653871;-0.41012581700985;-0.515575155735134;-0.428687565002862;-0.118316344010549;-1.25335008481529;0.966473270482579;0.569591965191136;5
santa fe de goias;-0.660235153788618;-0.411578535345199;-0.487690004953947;-0.428687565002862;-0.809350316982319;-0.393192282304559;0.0906622327574206;0.569591965191136;4
sao pedro das missoes;-0.660235153788618;-0.412159622679338;-0.519558748703875;-0.428687565002862;-1.50038428995409;0.466965520206175;0.966473270482579;0.569591965191136;4
seringueiras;-0.677800338221245;-0.413321797347617;-0.515575155735134;-0.428687565002862;0.572717628961217;1.32712332271691;0.966473270482579;0.569591965191136;5
sertao santana;-0.695365522653871;-0.405767662003804;-0.515575155735134;-0.428687565002862;0.572717628961217;-0.393192282304559;-0.785148804967738;0.569591965191136;5
sumidouro;-0.695365522653871;-0.412450166346408;-0.523542341672616;-0.428687565002862;-1.50038428995409;0.466965520206175;0.966473270482579;0.569591965191136;4
tavares;-0.677800338221245;-0.412740710013478;-0.507607969797652;-0.428687565002862;0.572717628961217;-0.393192282304559;-0.785148804967738;0.569591965191136;5
timbauba dos batistas;-0.695365522653871;-0.412159622679338;-0.511591562766393;-0.428687565002862;-0.809350316982319;-0.393192282304559;0.966473270482579;0.569591965191136;4
tucurui;-0.572409231625486;-0.412740710013478;-0.515575155735134;-0.428687565002862;0.572717628961217;-0.393192282304559;0.966473270482579;0.569591965191136;5
tufilandia;-0.677800338221245;-0.412740710013478;-0.519558748703875;-0.428687565002862;1.26375160193299;0.466965520206175;-0.785148804967738;0.569591965191136;5
wagner;-0.677800338221245;-0.411578535345199;-0.523542341672616;-0.428687565002862;-1.50038428995409;0.466965520206175;-1.66095984269289;0.569591965191136;4
acarau;-0.642669969355992;-0.413612341014687;-0.507607969797652;-0.42925018463006;0.434510834366865;2.01524956472549;-0.434824389877673;-0.0619074016433909;5
alto boa vista;-0.642669969355992;-0.413902884681757;-0.511591562766393;-0.42925018463006;1.26375160193299;-0.0491291613002643;1.6671221006627;0.569591965191136;5
amaraji;-0.660235153788618;-0.414193428348827;-0.523542341672616;-0.42925018463006;-2.0532114683315;-0.0491291613002643;-1.48579763514786;-1.32490613531245;4
assis brasil;-0.642669969355992;-0.408673098674501;-0.523542341672616;-0.42925018463006;1.26375160193299;-0.0491291613002643;1.6671221006627;-0.0619074016433909;5
buenos aires;-0.677800338221245;-0.413612341014687;-0.511591562766393;-0.42925018463006;-1.22397070076538;-1.08131852431314;-0.434824389877673;0.569591965191136;4
buique;-0.677800338221245;-0.412740710013478;-0.511591562766393;-0.42925018463006;-0.394729933199258;0.983060201712614;-0.434824389877673;0.569591965191136;5
castro alves;-0.695365522653871;-0.412159622679338;-0.523542341672616;-0.42925018463006;1.26375160193299;-1.08131852431314;-1.48579763514786;0.569591965191136;3
crisopolis;-0.660235153788618;-0.413321797347617;-0.511591562766393;-0.42925018463006;0.434510834366865;3.04743892773837;1.6671221006627;0.569591965191136;5
ibirapuita;-0.695365522653871;-0.412450166346408;-0.503624376828911;-0.42925018463006;1.26375160193299;-0.0491291613002643;0.616148855392514;-0.0619074016433909;5
ibirataia;-0.695365522653871;-0.41070690434399;-0.523542341672616;-0.42925018463006;-1.22397070076538;-1.08131852431314;0.616148855392514;0.569591965191136;4
itapaci;-0.695365522653871;-0.411578535345199;-0.519558748703875;-0.42925018463006;0.434510834366865;0.983060201712614;-0.434824389877673;0.569591965191136;5
morro da fumaca;-0.695365522653871;-0.412740710013478;-0.519558748703875;-0.42925018463006;1.26375160193299;-2.11350788732602;-1.48579763514786;-2.5879048689815;3
otacilio costa;-0.695365522653871;-0.412740710013478;-0.523542341672616;-0.42925018463006;-1.22397070076538;2.01524956472549;0.616148855392514;-0.0619074016433909;4
placas;-0.695365522653871;-0.412740710013478;-0.523542341672616;-0.42925018463006;-0.394729933199258;-0.0491291613002643;-1.48579763514786;0.569591965191136;4
sambaiba;-0.695365522653871;-0.413321797347617;-0.523542341672616;-0.42925018463006;-0.394729933199258;-1.08131852431314;-0.434824389877673;0.569591965191136;4
santo amaro do maranhao;-0.625104784923365;-0.414483972015896;-0.511591562766393;-0.42925018463006;0.434510834366865;-1.08131852431314;0.616148855392514;0.569591965191136;5
santo antonio de goias;-0.695365522653871;-0.413902884681757;-0.519558748703875;-0.42925018463006;-0.394729933199258;-1.08131852431314;-0.434824389877673;-2.5879048689815;2
sao bento;-0.677800338221245;-0.412450166346408;-0.519558748703875;-0.42925018463006;1.26375160193299;2.01524956472549;-0.434824389877673;0.569591965191136;5
sao jose do vale do rio preto;-0.695365522653871;-0.411287991678129;-0.523542341672616;-0.42925018463006;-0.394729933199258;-1.08131852431314;0.616148855392514;0.569591965191136;4
sao luiz;-0.642669969355992;-0.413321797347617;-0.523542341672616;-0.42925018463006;-0.394729933199258;2.01524956472549;0.616148855392514;0.569591965191136;5
timbo;-0.695365522653871;-0.413031253680548;-0.515575155735134;-0.42925018463006;0.434510834366865;-1.08131852431314;-1.48579763514786;0.569591965191136;3
acarape;-0.695365522653871;-0.41041636067692;-0.523542341672616;-0.429812804257258;-1.84590127643997;-0.823271183559923;0.0906622327574206;0.569591965191136;4
augusto correa;-0.695365522653871;-0.413321797347617;-0.519558748703875;-0.429812804257258;1.26375160193299;-2.11350788732602;-1.22305432383031;0.569591965191136;3
barra funda;-0.695365522653871;-0.413031253680548;-0.523542341672616;-0.429812804257258;-1.84590127643997;-2.11350788732602;1.40437878934516;0.569591965191136;4
campina da lagoa;-0.677800338221245;-0.414193428348827;-0.519558748703875;-0.429812804257258;1.26375160193299;0.466965520206175;-1.22305432383031;0.569591965191136;5
ceres;-0.677800338221245;-0.413031253680548;-0.507607969797652;-0.429812804257258;0.227200642475334;0.466965520206175;-1.22305432383031;0.569591965191136;5
chiador;-0.695365522653871;-0.412740710013478;-0.523542341672616;-0.429812804257258;-0.809350316982319;-2.11350788732602;-1.22305432383031;-1.00915645189518;3
governador eugenio barros;-0.677800338221245;-0.412159622679338;-0.515575155735134;-0.429812804257258;1.26375160193299;0.466965520206175;0.0906622327574206;0.569591965191136;5
independencia;-0.642669969355992;-0.405767662003804;-0.503624376828911;-0.429812804257258;-1.84590127643997;-0.823271183559923;-1.22305432383031;-0.219782243352023;4
macambara;-0.677800338221245;-0.413902884681757;-0.523542341672616;-0.429812804257258;1.26375160193299;0.466965520206175;0.0906622327574206;0.569591965191136;5
moncao;-0.677800338221245;-0.413321797347617;-0.511591562766393;-0.429812804257258;0.227200642475334;0.466965520206175;1.40437878934516;0.569591965191136;5
monte carlo;-0.695365522653871;-0.413031253680548;-0.519558748703875;-0.429812804257258;0.227200642475334;3.04743892773837;0.0906622327574206;0.569591965191136;5
primeira cruz;-0.660235153788618;-0.413321797347617;-0.519558748703875;-0.429812804257258;1.26375160193299;-2.11350788732602;2.71809534593289;0.569591965191136;5
rio piracicaba;-0.695365522653871;-0.413612341014687;-0.523542341672616;-0.429812804257258;0.227200642475334;0.466965520206175;1.40437878934516;0.569591965191136;5
rio rufino;-0.695365522653871;-0.413321797347617;-0.519558748703875;-0.429812804257258;-2.88245223589763;0.466965520206175;0.0906622327574206;0.569591965191136;4
santa filomena;-0.660235153788618;-0.412740710013478;-0.523542341672616;-0.429812804257258;-0.809350316982319;-0.823271183559923;1.40437878934516;0.569591965191136;4
santa maria madalena;-0.677800338221245;-0.413612341014687;-0.515575155735134;-0.429812804257258;-0.809350316982319;-2.11350788732602;-1.22305432383031;-0.219782243352023;3
santo amaro das brotas;-0.695365522653871;-0.412740710013478;-0.523542341672616;-0.429812804257258;1.26375160193299;-0.823271183559923;-1.22305432383031;0.569591965191136;3
sao domingos de pombal;-0.695365522653871;-0.413902884681757;-0.519558748703875;-0.429812804257258;0.227200642475334;0.466965520206175;1.40437878934516;0.569591965191136;5
sao francisco do guapore;-0.695365522653871;-0.413031253680548;-0.519558748703875;-0.429812804257258;1.26375160193299;3.04743892773837;-1.22305432383031;0.569591965191136;5
sao jose do inhacora;-0.677800338221245;-0.413612341014687;-0.519558748703875;-0.429812804257258;-1.84590127643997;0.466965520206175;2.71809534593289;0.569591965191136;4
serra do navio;-0.695365522653871;-0.413321797347617;-0.507607969797652;-0.429812804257258;-1.84590127643997;-0.823271183559923;0.0906622327574206;0.569591965191136;4
sitio do quinto;-0.695365522653871;-0.413031253680548;-0.519558748703875;-0.429812804257258;1.26375160193299;1.75720222397227;0.0906622327574206;0.569591965191136;5
tacaratu;-0.695365522653871;-0.414193428348827;-0.515575155735134;-0.429812804257258;1.26375160193299;1.75720222397227;1.40437878934516;0.569591965191136;5
tupirama;-0.677800338221245;-0.413902884681757;-0.519558748703875;-0.429812804257258;-1.84590127643997;0.466965520206175;1.40437878934516;0.569591965191136;4
